0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,832.6832073361209
0x4f2195a538760387b61df4abd8efa158fb0be47c,137.5238042084024
0x879c2ee5adc372d0542d65d80ebfe647ac1a5f10,111.15156756766184
0xbcc324d812c940e8188ac9f38a0526235b6b75c6,55.0818487113515
0xc337ecd232378b66737b1dfef2e63635f4c7c62c,46.99692310189783
0x071268cc88b68fc9bb31f726a499a27859432e0a,45.06967745443942
0xc3660ee9c357bf631af63621385dcf9d5cf2f301,37.55770293869545
0x4679d674d22f72ac0aa045d8138a269202aaa2b5,32.508489697080535
0xd0a4297f433a642912583b2b644801a6e250031e,28.024333647947593
0xc2280f7c7eb261ca7f45d13768d6d62c543e3d90,27.718709654105908
0xaf1de295a3ae5b8f08a01172ccefe137ad88b30d,24.515235487977797
0xaca76ffe23ff1fccdb5f938b056da8fcbe28eb0a,23.0861186394029
0x69e6717964273a4b031242bfcc904469ed7171dd,16.0095876297733
0x5d22db0ddc365dbdc0983441e2906d51855a142d,14.636644073867314
0x374e487fc6a26072b132f794632228fe613c8100,14.16391386143494
0x1967b8a305c152898ca71e035891b6bc9e176737,13.937000988951343
0xbe31a54c78f6e73819fff78072be1660485c8105,13.395537779277287
0xc2345e14e772acebafe90a6f4f0f04057a3ef127,12.677561817602193
0xbe8c604c99c7bae4ccd6876c4a528945a107e05d,12.543625642427491
0x81cdc5fc29a3bb4396afa87631cf4337b2c1284a,11.893448712814637
0x731df231ac5b7fb3906d09c8a690996311a5081c,11.382615382532864
0xa228224e8808733461ac8c15f9a7fd49dd4c18c8,11.050604625386072
0x395f44f73a8428aca51d2347d8bed4a194f9d8ba,10.954412870095872
0x27fd393cbcfaf30d5bf7823d9f53e41fceb22bc1,10.907491530861936
0xcce02df050d8b4045997b458f9af9fe1c45d6fd4,10.650732664175859
0x5942693ffc63364cc8360cc2b00bec49851813f9,9.84825567224159
0x061939f9fa0bb160314833685467a1927680576b,9.837218402290482
